ID,Salary
SID674678,4313.8916
SID674848,3430.3074
SID674859,2993.3828
SID674924,4494.726
SID674996,2527.1626
SID675128,5857.472
SID675193,3745.1401
SID675348,3883.9795
SID67543,2367.8865
SID675488,2428.0322
SID675507,2472.6086
SID67568,4096.538
SID675735,3492.7432
SID675824,2920.789
SID675903,4148.2065
SID675916,5159.6353
SID675920,3486.0762
SID675928,4094.6248
SID676008,2883.5405
SID676087,6848.572
SID676108,2228.6816
SID676231,3224.0967
SID676252,4857.8896
SID676357,4962.988
SID676391,5464.8105
SID67640,2565.7737
SID676453,3084.4788
SID676492,3080.2002
SID676553,3802.758
SID67659,1023.79315
SID676643,5276.193
SID677069,2221.3528
SID677099,2292.2039
SID677124,4613.715
SID677174,5018.254
SID677549,3503.6826
SID677731,3666.8835
SID677786,3547.3896
SID677910,4581.5127
SID677913,2685.0728
SID677926,3361.32
SID677967,2046.5413
SID678000,2520.4119
SID678014,3632.6296
SID678278,4407.5977
SID678406,5625.5127
SID678457,2792.0618
SID678493,2892.0532
SID678749,3701.9976
SID678895,3199.3323
SID678928,3390.8638
SID679080,2869.4993
SID679104,2909.6702
SID679105,3315.1396
SID679108,3635.2979
SID679135,2375.8105
SID679254,3390.2651
SID679329,4123.4907
SID67933,2298.8691
SID679402,3973.6138
SID679451,2127.5273
SID679473,3623.1252
SID679738,3115.8623
SID679741,3523.0728
SID679899,2716.9492
SID680089,1853.9752
SID680171,3695.5996
SID680182,4313.2407
SID680208,5381.8296
SID680215,2286.1448
SID680280,3342.312
SID680281,3371.8547
SID680292,2839.9485
SID680708,2342.0742
SID68084,5549.494
SID680904,3094.5784
SID680981,4415.8853
SID681074,2905.8604
SID681078,5354.6006
SID681163,2247.6519
SID681215,3681.381
SID681243,6249.4336
SID681266,2895.318
SID681268,2015.8427
SID681315,3395.184
SID681345,2525.3655
SID681469,7008.5903
SID681470,3637.3757
SID681473,2232.0413
SID681542,4841.274
SID681558,3435.2935
SID68167,2230.3157
SID681731,4450.1016
SID681742,3698.6995
SID681760,5714.789
SID681887,3230.3892
SID682064,2509.901
SID682175,3585.2107
SID682194,4363.288
SID682261,3481.928
SID682361,1863.3805
SID682412,3382.299
SID682456,2400.766
SID682594,3092.548
SID682648,1387.2164
SID682650,4214.0615
SID682669,3775.7627
SID682819,2150.995
SID682991,3578.6055
SID683060,2585.7126
SID683227,5619.6553
SID683288,7012.2534
SID68340,3647.656
SID683449,4295.3164
SID683459,5408.8003
SID683472,3282.006
SID68352,3073.4758
SID683614,3583.4583
SID683740,2646.2644
SID683818,3440.3584
SID68382,3358.5623
SID683975,4274.6353
SID683995,6713.9814
SID684010,5172.545
SID684018,3291.2087
SID684060,2031.9044
SID684061,3259.5886
SID684063,5010.051
SID684090,3045.2273
SID684214,8976.078
SID684219,2502.4062
SID684298,3309.9014
SID684335,3266.7158
SID684373,4855.5757
SID68446,3024.3003
SID684470,3509.0537
SID684502,2322.3794
SID684519,4683.7065
SID684557,5488.1963
SID684571,4533.07
SID684874,3420.884
SID68501,4633.43
SID685094,3327.8533
SID685180,2598.6897
SID685193,2469.892
SID685426,3187.1306
SID685458,1647.271
SID685568,4328.9023
SID685697,3312.6016
SID685706,4169.249
SID685764,2294.889
SID685848,2657.6106
SID685870,2472.6086
SID685933,2472.1304
SID686002,2962.594
SID686133,2382.8833
SID686135,3556.7322
SID686137,3041.8618
SID686150,2996.4788
SID686276,3972.239
SID686312,4730.1826
SID686397,3083.4412
SID68645,3621.6194
SID686479,2268.306
SID686743,2154.5076
SID686783,3179.5925
SID686901,2522.2605
SID68692,3975.0261
SID68693,2935.7046
SID686936,3371.446
SID687245,3912.4949
SID687342,4316.797
SID687368,3940.2295
SID687421,4297.002
SID687533,3978.175
SID687570,3160.5764
SID687577,4543.5205
SID687680,4434.466
SID687768,2636.0605
SID687794,2514.9558
SID687976,5580.8926
SID687988,2466.0037
SID688021,4937.1235
SID688038,2682.743
SID688072,2238.375
SID6881,2507.7175
SID688132,2811.9075
SID688150,2762.036
SID688379,4127.215
SID688476,4170.6914
SID688604,5822.534
SID688665,3285.474
SID688779,3545.7651
SID689038,6126.5273
SID689168,2780.7126
SID689224,1785.8851
SID689225,2110.5
SID689244,6336.44
SID689254,2442.7056
SID689265,3876.6475
SID689324,3174.7688
SID689345,6766.9604
SID689474,2815.5664
SID689585,3706.7615
SID689669,3085.3857
SID689675,2038.1487
SID689770,2777.1116
SID690051,3796.6587
SID690104,2191.7595
SID690131,3715.5366
SID690300,4624.9575
SID690329,3780.1355
SID690464,3414.918
SID690514,2338.4612
SID690574,2815.1335
SID690590,2110.5
SID690747,5116.975
SID690803,6392.3184
SID69081,3554.2678
SID690823,3506.1414
SID690825,5944.134
SID690904,3127.9255
SID690969,3959.8486
SID691074,3858.605
SID691108,4643.2197
SID691131,2916.3386
SID691297,3961.627
SID691299,5611.7275
SID691427,4010.439
SID691459,4697.26
SID691529,2689.2437
SID69167,3627.6833
SID691692,2570.7976
SID691698,5592.657
SID691894,3574.8042
SID691936,4259.4097
SID692,2503.5356
SID692041,2802.0781
SID692061,4305.56
SID692134,2255.926
SID692301,2747.0088
SID692583,3180.94
SID692614,3842.1697
SID692637,3600.9385
SID692667,2858.6372
SID692674,2693.0662
SID692711,4184.4126
SID692738,3990.4763
SID692859,2069.5327
SID692919,2746.35
SID693000,4385.205
SID693057,2569.058
SID693383,2008.934
SID693469,2895.5312
SID693484,4131.2603
SID693576,2545.296
SID693754,3657.5771
SID693805,3394.99
SID69392,5835.1035
SID694148,2613.6042
SID694167,3133.818
SID694356,3297.953
SID694360,3988.217
SID694447,4121.312
SID694547,3107.9258
SID694561,3814.8723
SID694736,3083.7961
SID694768,3187.464
SID694819,3581.3596
SID695044,3687.1973
SID695120,5820.553
SID695130,2756.8667
SID695148,2178.1929
SID695298,3991.4546
SID695330,2849.434
SID695333,4514.51
SID695370,5520.104
SID695496,5295.7046
SID695506,3871.1338
SID695602,3126.918
SID695707,1688.5359
SID695741,5495.1206
SID695769,5469.276
SID695904,5157.4595
SID696146,2880.4985
SID696358,7477.7944
SID696388,6362.5215
SID696441,4489.339
SID696496,3158.832
SID696506,4147.7603
SID696526,3205.3157
SID696620,2483.7168
SID696624,4741.9434
SID696689,2344.8994
SID696697,5498.543
SID696781,4342.3735
SID696847,2326.306
SID696882,3888.783
SID697083,2320.503
SID697192,3406.4778
SID69746,2934.3787
SID697585,2842.6628
SID697610,4085.7588
SID697761,4796.523
SID697915,4173.108
SID698016,3373.7756
SID69809,2551.7144
SID698197,2183.1345
SID698379,3480.9382
SID698394,3366.531
SID698450,3701.511
SID698460,3132.723
SID698491,2656.9639
SID698492,4530.0386
SID698537,3629.4397
SID698577,4562.068
SID698604,2795.2375
SID698659,4069.7463
SID698707,3006.013
SID698750,3939.7415
SID698841,4840.7856
SID698843,3468.662
SID698844,3118.4314
SID699146,5695.913
SID699149,4048.828
SID699161,3878.6035
SID699269,5068.6455
SID699350,4219.989
SID699360,5120.986
SID699395,4312.451
SID699398,5443.406
SID699453,5424.0005
SID699569,4208.1113
SID699762,3535.076
SID699777,2423.2402
SID699788,2347.8518
SID699857,3225.8086
SID700031,6915.537
SID700048,2412.578
SID700099,4125.2397
SID700160,2248.7148
SID700297,2645.7832
SID700309,3384.0583
SID700449,3901.5388
SID700541,2832.7559
SID700564,2773.7793
SID700569,2832.7559
SID700610,5385.623
SID700637,3286.8105
SID700697,5760.7397
SID700703,2688.4788
SID700749,2765.2412
SID700851,4019.3186
SID700907,2547.5183
SID700921,3073.584
SID70102,4069.6948
SID701076,2458.4238
SID701106,2832.7559
SID701153,3133.6277
SID701197,4893.6333
SID701230,3782.8315
SID701253,4774.6597
SID701511,2614.3967
SID701523,2862.3037
SID70163,2785.1057
SID701686,3753.0466
SID701766,2735.1392
SID701785,4802.6855
SID701882,2953.57
SID701956,4402.128
SID701996,2246.9087
SID702027,2421.0813
SID702064,2499.1475
SID702098,3690.5142
SID702145,3843.8625
SID702154,2588.2935
SID702162,4108.212
SID702245,2859.575
SID70236,2894.0881
SID702371,2235.3225
SID702373,2812.0193
SID702515,1854.0538
SID702765,825.64606
SID702909,2487.1162
SID702918,1957.2417
SID702923,2948.1165
SID702965,2444.465
SID702968,3798.715
SID703,4169.3643
SID703108,2851.2876
SID703181,3118.0342
SID703243,3284.4023
SID703322,2103.6655
SID703367,4210.956
SID703368,2717.3499
SID703391,3549.838
SID703480,2742.5332
SID703509,4948.8555
SID703551,6119.611
SID703574,3422.702
SID703597,2881.712
SID703650,7226.753
SID703672,4125.1553
SID703752,2999.5232
SID703766,3889.4746
SID703797,2215.9465
SID703872,3947.6396
SID703892,2533.7554
SID704084,4161.5605
SID7042,2668.5322
SID704238,5154.1646
SID704256,2424.042
SID704423,5773.657
SID704703,4266.81
SID704966,4344.5327
SID70502,2921.1726
SID705064,3567.9702
SID705133,7236.115
SID705205,2969.0833
SID705223,2402.9172
SID705273,2766.5078
SID705346,3247.7534
SID705361,3361.747
SID705486,2814.0315
SID705488,3017.4634
SID705600,2692.7734
SID705611,3116.7886
SID705650,3840.0913
SID70568,2739.9685
SID705683,5417.7573
SID706051,3223.8015
SID706164,6236.084
SID706281,3783.9033
SID706349,2795.0896
SID706357,3913.5679
SID706391,2936.99
SID706490,2739.3127
SID70655,5717.278
SID706641,3377.1094
SID70665,3033.2632
SID70672,6688.364
SID706762,5413.6
SID706786,4971.0444
SID706804,2856.7764
SID706920,4569.1934
SID707039,2405.4497
SID707102,6933.856
SID707180,6072.122
SID707230,3092.4407
SID707367,3330.4875
SID707408,3864.9976
SID707422,3444.0847
SID70758,2992.9575
SID7076,2413.9934
SID707613,4822.3677
SID707712,1555.6453
SID707717,3168.7715
SID707789,3174.9597
SID707878,5998.198
SID707898,3357.2112
SID707925,3561.0525
SID708017,4301.6807
SID708067,2521.9321
SID708104,2600.6418
SID70813,2550.5796
SID708253,4677.3354
SID708273,2611.936
SID708414,2923.4915
SID70847,3971.239
SID7086,4176.4736
SID708708,3219.2542
SID708859,6635.4966
SID708874,2479.1292
SID708935,2250.727
SID709032,3267.9656
SID709135,2940.1267
SID709285,2301.926
SID709374,5004.801
SID709378,3249.7954
SID70939,2284.503
SID709485,4007.6055
SID709567,4256.0464
SID709680,6029.0664
SID709744,2991.6782
SID709780,6693.9116
SID70988,3174.594
SID709917,2750.636
SID709984,3283.1626
SID710120,3303.5508
SID710144,3640.6997
SID710175,4855.7065
SID710226,4473.7876
SID710241,2674.8855
SID710242,2285.4744
SID710347,5300.0117
SID710412,2685.6907
SID710414,3074.533
SID710416,3920.265
SID710435,2493.854
SID71046,3292.6692
SID710540,3831.2632
SID710564,3061.3635
SID710573,4183.7476
SID710708,3195.9683
SID710714,3120.5554
SID710758,2851.023
SID710795,3365.1733
SID710850,3690.8596
SID710965,4313.471
SID711037,3734.7434
SID711044,3349.852
SID711063,3120.3313
SID711075,2776.834
SID711159,2060.3457
SID711229,4780.0146
SID711238,2264.261
SID711293,4246.569
SID711325,2427.8955
SID711485,3784.989
SID711521,3776.311
SID711542,3767.085
SID711619,3223.3926
SID711628,2176.3274
SID711633,6342.971
SID711802,4723.663
SID712029,4213.4985
SID712076,3405.7703
SID71213,2346.7373
SID712348,3216.9624
SID712436,2769.9595
SID712461,4508.115
SID712535,5264.282
SID712570,4810.6743
SID712580,3592.4443
SID712599,2469.0295
SID712626,3585.8865
SID712744,2698.051
SID712830,5179.986
SID712879,8287.825
SID713068,4543.1167
SID713198,4167.5737
SID713232,4424.398
SID713308,2267.9172
SID713400,4060.0928
SID713404,1756.7238
SID713420,6502.5938
SID713464,3569.2485
SID713499,4207.9814
SID713502,3510.2725
SID713553,4277.406
SID713556,3646.431
SID713569,1975.5292
SID713576,7558.536
SID713669,2160.829
SID713727,3455.0322
SID713742,3129.7236
SID713820,3315.7678
SID713822,2826.8074
SID713876,2398.0837
SID714003,3382.815
SID714032,4567.1377
SID714294,3827.6511
SID714298,2637.278
SID714409,5182.7705
SID714535,3740.7522
SID714560,1449.9031
SID714669,3605.717
SID714931,2138.693
SID714941,2703.5576
SID714991,3784.7908
SID715257,2058.4988
SID715261,3742.152
SID715346,3766.0447
SID715397,3936.3923
SID715406,7588.463
SID715494,2789.806
SID715600,4034.1323
SID715641,3591.1538
SID715659,1995.765
SID715660,6443.441
SID715671,2670.6877
SID715987,3838.01
SID716043,3830.7097
SID716117,3147.1296
SID716213,2466.1587
SID716258,3418.071
SID716301,3878.8496
SID716319,6797.363
SID71640,2671.0127
SID716562,2069.0623
SID716578,4585.3223
SID716601,4197.3726
SID716701,2761.968
SID716721,4433.3916
SID71704,2421.2383
SID717045,2056.8433
SID717126,6240.299
SID717269,2460.5896
SID717354,3127.8677
SID717649,6165.018
SID717657,4954.9834
SID717713,4093.3315
SID717807,2252.003
SID717863,4890.711
SID717955,3606.5754
SID718191,5319.6616
SID718209,3093.2556
SID718603,2356.6343
SID718701,6079.339
SID718891,3454.171
SID718901,3894.8384
SID719023,2746.2854
SID719065,2830.5332
SID719190,3426.2258
SID719321,3990.2004
SID719413,2040.7166
SID719540,6346.1216
SID719665,5360.0137
SID719694,4287.1694
SID719697,6931.4326
SID719725,4151.577
SID719767,4530.9546
SID719772,4018.1504
SID719916,2795.1545
SID719987,8481.905
SID720103,2571.2896
SID720216,3083.3726
SID720552,3373.5867
SID720567,6304.101
SID72058,4173.5776
SID720581,3678.4724
SID720607,3270.1038
SID720791,3524.2131
SID720841,2012.0422
SID720914,3069.0276
SID721029,5086.5366
SID721155,4290.7827
SID721169,3367.2004
SID721632,4040.9229
SID721641,4261.3066
SID721671,7042.275
SID721682,3563.4587
SID721692,5128.5625
SID721798,2259.549
SID72184,3169.5845
SID721844,4003.7244
SID721883,2663.3704
SID721907,2747.9568
SID722054,1745.1332
SID722415,3590.697
SID722427,3235.9653
SID722513,2676.574
SID722930,1407.1989
SID72302,4771.6475
SID72314,2877.8918
SID723146,4041.1274
SID723304,3255.5615
SID723349,3247.314
SID723357,4683.5693
SID723407,1828.5846
SID72344,2213.4329
SID72346,2932.3406
SID723481,4018.0146
SID723510,5457.3237
SID723516,3254.366
SID723558,1968.4515
SID723700,2991.7893
SID724037,4238.9966
SID724054,3663.607
SID724069,5006.9263
SID724079,3017.3738
SID724190,4673.0327
SID724262,3336.189
SID724428,3141.5037
SID724487,3713.002
SID724524,3926.4573
SID724527,3689.06
SID724616,3963.566
SID724621,3336.189
SID724629,2177.2007
SID72485,2183.9705
SID724882,2916.6592
SID725050,2687.9055
SID725116,3620.9753
SID725147,2587.7703
SID72516,3695.7295
SID725178,3971.9338
SID725287,4424.347
SID725364,4684.184
SID725698,2397.067
SID725720,2366.4788
SID725967,2302.6357
SID726041,4485.4814
SID726094,2079.704
SID726231,2795.0896
SID726374,4176.13
SID726433,2600.561
SID726513,3418.0544
SID726700,4652.481
SID726714,3062.84
SID726750,3681.951
SID726904,2818.1418
SID72700,2988.1921
SID727004,2182.4993
SID727019,3034.5525
SID727099,2860.815
SID727244,3854.1377
SID72726,2805.0764
SID727284,3054.474
SID727347,2740.994
SID727415,4591.1147
SID727418,3578.7683
SID727567,3596.8472
SID727568,4675.286
SID727569,3274.8457
SID727682,2652.0068
SID727720,4408.8555
SID727742,2869.666
SID727833,4521.5005
SID727915,3014.7566
SID727952,3620.868
SID7281,3293.2058
SID728165,3081.5012
SID72817,1820.0872
SID728202,6383.9395
SID728217,2934.4866
SID728260,5966.0596
SID728376,3902.2798
SID728536,4891.206
SID728634,2404.9985
SID72898,3083.1267
SID729158,3657.1545
SID72940,3442.886
SID729563,6369.1206
SID729615,3631.3564
SID7297,2001.3077
SID729707,3564.425
SID729799,4302.845
SID729896,5670.334
SID729920,3671.1797
SID729921,4464.233
SID729987,3495.2214
SID730091,5568.37
SID73012,3524.7637
SID730132,4682.9604
SID730185,4589.856
SID730310,5927.707
SID730522,4374.017
SID730696,3090.6348
SID730715,3697.0742
SID730735,4745.969
SID730834,3540.4194
SID7309,4619.6377
SID730940,3269.432
SID73095,2644.9937
SID730951,4359.305
SID731,2779.442
SID731374,2953.0178
SID731566,4126.8916
SID731806,6398.745
SID732053,2537.7349
SID732113,2705.7793
SID732362,2168.8066
SID732409,2371.2961
SID732423,3922.042
SID732444,2782.108
SID732480,3136.6453
SID7325,3745.4314
SID732568,3633.5054
SID732670,2613.3088
SID732834,5301.695
SID732877,3099.6836
SID732888,3839.955
SID732938,3239.1284
SID733002,2679.961
SID733053,3082.7358
SID733070,3202.6882
SID733089,3132.2278
SID733099,2380.5847
SID733187,2349.1436
SID733274,2424.6118
SID733306,3817.7551
SID733351,3508.4768
SID733366,2439.0767
SID733374,4880.927
SID733413,3553.666
SID733474,2349.1436
SID733492,4619.2065
SID733601,2799.5278
SID733631,3833.2334
SID733639,3385.1348
SID733712,3950.9006
SID733765,2283.3425
SID73379,2392.2437
SID733849,4474.8604
SID733876,1069.9758
SID73403,3244.8389
SID734157,3383.6052
SID734256,6510.144
SID734297,4505.686
SID734302,4145.07
SID734318,2831.9485
SID734498,3900.3936
SID734552,4521.0723
SID73458,2673.2654
SID734731,2937.0034
SID734950,2801.2363
SID734953,4864.6274
SID73503,5150.9175
SID735198,3499.6611
SID735226,2447.3335
SID735247,3318.2178
SID735262,4619.012
SID735395,7508.6035
SID735465,2830.7922
SID735516,4398.941
SID735534,2431.5461
SID735554,3172.2795
SID735565,2805.274
SID73564,2214.143
SID735659,6046.2925
SID735688,2483.0276
SID735890,8162.528
SID735930,2910.3894
SID736023,2261.7754
SID736150,6282.4565
SID736171,3836.3015
SID736186,5111.217
SID736277,3665.2837
SID73629,2514.572
SID736353,2795.7266
SID736716,2373.5212
SID73672,3447.4492
SID736754,3715.311
SID736769,3543.5103
SID736775,3239.1997
SID736834,2376.975
SID736907,3244.1877
SID737152,3918.6963
SID737166,3413.8542
SID737339,5589.109
SID73734,3118.3132
SID737345,3136.375
SID737425,7816.9927
SID737457,5237.576
SID737471,2886.2583
SID737566,3101.9946
SID73762,2693.2124
SID737678,2604.2458
SID737763,9790.997
SID737788,2449.067
SID737818,4951.072
SID737829,3476.0422
SID737918,1909.0422
SID737941,4589.9487
SID737989,2991.605
SID738009,2460.0276
SID738097,3172.9229
SID738188,2993.7842
SID738224,2920.2256
SID73826,3043.7585
SID738277,3693.101
SID73841,2777.458
SID738428,2802.5142
SID738443,3740.249
SID738460,2541.519
SID738540,6460.343
SID73855,3165.8704
SID738575,5072.399
SID738665,3996.4924
SID738683,5538.4814
SID738720,3986.5576
SID738774,4008.0242
SID738788,3515.9592
SID738805,4352.0503
SID738838,6720.563
SID738922,3700.5554
SID739028,1709.5895
SID739042,3250.8057
SID739312,7383.556
SID739354,2565.2764
SID739431,2152.409
SID739451,3111.4346
SID739462,2936.3247
SID739484,4147.0933
SID739651,4000.0454
SID739695,3077.951
SID739766,4806.838
SID74005,2049.5645
SID740127,2309.8774
SID740162,4229.11
SID740170,2499.5513
SID740199,4025.4167
SID74034,3295.1282
SID740490,2947.573
SID740550,2622.4285
SID740644,4541.8613
SID740781,4378.1587
SID740914,4288.3716
SID740943,2590.6838
SID74098,2429.922
SID741069,4940.4717
SID741083,2831.1213
SID741292,4223.226
SID741316,3279.59
SID741435,3779.087
SID741444,3779.087
SID741645,4680.2075
SID741780,3356.064
SID741806,4340.945
SID741809,2259.3804
SID741812,4718.1777
SID741841,3750.727
SID74185,2572.428
SID741851,4649.561
SID742018,2747.663
SID742023,3280.8252
SID742071,2451.5364
SID742210,3502.0825
SID742232,4343.1733
SID742676,3900.3916
SID742712,2674.3608
SID742875,6670.495
SID742941,3615.0771
SID74298,2968.9932
SID743194,2552.0442
SID743325,5206.9375
SID743387,2897.7266
SID743421,4063.3367
SID743500,2264.921
SID743522,3121.501
SID743579,4329.6177
SID743618,5116.7783
SID743628,4229.6777
SID743699,4376.2236
SID743744,3161.0225
SID743746,4676.428
SID743791,2855.1196
SID743845,4117.7783
SID743990,2983.7463
SID744058,4215.4624
SID744253,4994.1475
SID744309,2953.7314
SID744428,4182.403
SID744639,2100.6616
SID744691,5148.8184
SID744692,4997.2715
SID74472,3725.0115
SID744769,3629.8801
SID744888,6432.333
SID744973,3159.1597
SID745233,1739.781
SID745331,3442.0227
SID745428,3075.1025
SID745442,6322.94
SID745785,5061.4263
SID745804,3645.285
SID74590,3395.5654
SID745930,4777.5327
SID745970,5524.372
SID746001,3724.6702
SID746092,2693.5913
SID746204,4832.4893
SID746245,4917.984
SID746321,2995.9773
SID746324,4720.689
SID746351,3060.1772
SID746724,4127.2427
SID746858,3470.695
SID746926,3378.3206
SID747021,2840.4666
SID747079,2386.7124
SID747156,5107.706
SID747489,4322.8794
SID747604,6093.8213
SID747611,2668.2932
SID747630,3585.2493
SID747749,7535.7188
SID747871,4637.882
SID747873,3392.427
SID747995,3863.0464
SID748074,2532.2607
SID748127,3338.855
SID748128,2629.7185
SID748132,5006.4043
SID748136,3628.6921
SID748138,3480.8096
SID74821,2822.836
SID748294,4491.6074
SID748307,4601.492
SID748326,5561.9424
SID748374,3322.9956
SID748548,3870.8445
SID748572,1993.9314
SID748582,1195.0253
SID748616,2178.1536
SID748719,5334.8403
SID748752,3396.0212
SID749117,5950.384
SID749297,4887.1064
SID749313,4385.05
SID749314,2605.403
SID749322,2988.2766
SID749325,4512.8813
SID749409,3496.4944
SID749428,3049.1912
SID749639,3541.6338
SID749858,3456.153
SID749950,3456.8997
SID7500,6198.3984
SID750019,4715.0205
SID750410,4312.753
SID750621,5414.4624
SID751012,3144.801
SID751019,4053.2346
SID751246,3171.585
SID751287,4506.0586
SID75136,2411.0552
SID751403,2064.2842
SID751444,3025.6592
SID751607,3224.9182
SID751653,4935.8906
SID751707,5019.9536
SID751980,1968.7516
SID75204,1755.7224
SID752107,3562.1726
SID75212,2349.8452
SID75213,3275.1514
SID752155,3660.5427
SID752253,3142.993
SID752282,5715.6772
SID752285,6296.1685
SID752298,3165.8918
SID752408,6548.091
SID752468,3508.1035
SID75265,2768.1643
SID752736,3522.333
SID752750,3189.312
SID752992,5534.24
SID753030,4979.568
SID753078,4642.89
SID753181,3305.055
SID753328,3055.0347
SID753348,2485.0781
SID753593,2706.6067
SID753852,7000.6943
SID753925,5628.8003
SID754075,3729.7817
SID754105,3998.9756
SID754172,4217.6074
SID754222,2766.022
SID754282,1858.051
SID75435,2595.476
SID754433,2792.341
SID754503,5430.353
SID754555,2581.0574
SID754658,3323.3538
SID754785,2737.128
SID754796,2640.7754
SID754833,6836.757
SID754892,6926.1426
SID755029,2562.3767
SID755074,3329.7163
SID755137,3207.0286
SID755158,5822.095
SID755190,3069.8105
SID755193,3047.8625
SID755240,3798.6636
SID755265,6740.5044
SID755340,2507.1982
SID755428,2783.4363
SID755440,2564.3167
SID755515,3222.1528
SID755549,2348.0266
SID755590,3734.4363
SID755685,3594.74
SID755724,3594.74
SID75575,2637.7817
SID755847,2777.508
SID755852,1991.6904
SID755857,2777.8433
SID756114,2305.6118
SID756116,3263.2478
SID756249,5233.457
SID756255,3394.0723
SID756259,3496.5354
SID7563,3764.7874
SID756311,3151.0059
SID756330,4342.725
SID756627,3309.306
SID756658,6743.572
SID756766,3174.6743
SID756818,3169.9092
SID757068,2860.5188
SID75715,3283.8938
SID757239,3998.09
SID75741,4221.8203
SID757452,1818.9622
SID757470,6738.5483
SID757472,4449.4375
SID757593,1942.6975
SID757618,1475.9856
SID757635,3223.481
SID757734,3073.1135
SID757777,4466.039
SID757830,4659.6655
SID757883,5275.7935
SID757931,2149.1736
SID75803,3098.1812
SID758068,3074.0195
SID758119,4246.227
SID758146,4786.7676
SID758224,4269.917
SID758228,4430.896
SID758429,5427.082
SID758480,3391.5178
SID758534,4759.35
SID758597,3446.132
SID758644,6115.808
SID758724,3320.1318
SID758800,2641.753
SID758892,4143.426
SID758993,1855.9332
SID759261,3832.7195
SID759301,3996.9827
SID759552,3609.107
SID759658,3085.575
SID759667,8391.992
SID75968,4366.0454
SID759685,2299.1565
SID759692,4671.0747
SID759704,3103.6863
SID759760,3360.3616
SID759949,2913.4036
SID760055,3788.376
SID760114,6554.209
SID76016,2658.88
SID760166,2856.4514
SID760241,3357.2646
SID760286,1997.5201
SID760296,3030.6594
SID760401,3532.2976
SID760606,2964.4946
SID760696,4042.998
SID76071,2828.677
SID76077,2353.2249
SID760818,4324.4956
SID760847,3096.0703
SID76101,2598.9844
SID761074,3365.581
SID761203,3068.032
SID761250,3885.6313
SID761262,3435.2441
SID761328,4360.092
SID761427,6264.919
SID761448,5033.443
SID761454,4284.271
SID761457,2865.401
SID761467,4027.351
SID761472,3461.0823
SID761675,4592.923
SID761743,5039.5464
SID761780,2598.0085
SID761918,2931.4402
SID762080,5051.265
SID762082,5037.778
SID762214,2564.1921
SID762222,6099.2783
SID76228,4436.0933
SID762425,6066.4614
SID762456,3157.4346
SID762468,2922.2983
SID762600,5759.676
SID762667,4668.4907
SID762756,2598.7583
SID762815,2739.2795
SID762884,4685.1562
SID762922,2888.6765
SID762923,4431.0405
SID763078,6348.9277
SID76332,3056.107
SID763355,4394.5156
SID763389,4135.669
SID763470,3059.6304
SID763485,6183.104
SID763487,6086.1
SID763568,3706.2861
SID763726,3183.8708
SID763763,2798.29
SID763861,3533.732
SID763872,4716.8047
SID763889,2391.0215
SID763901,2636.863
SID763918,4099.2246
SID763952,5336.0864
SID764146,2549.8708
SID764159,5648.8535
SID764561,2501.5952
SID764588,5295.233
SID764628,2226.4822
SID764672,1913.0356
SID764676,3351.1313
SID764959,4151.5723
SID764974,2815.9526
SID764996,4623.191
SID765031,3814.5513
SID765136,7369.9756
SID765214,6646.503
SID765230,3853.7783
SID765280,2848.9294
SID765335,3756.6016
SID765541,2554.0076
SID765621,3654.9663
SID765693,3485.3298
SID765837,2662.8447
SID765892,2617.3115
SID765941,5157.878
SID766020,2922.2983
SID766042,4959.861
SID766187,5175.388
SID766195,6690.26
SID766227,2360.0679
SID766331,3709.1555
SID766346,2756.9348
SID766461,3564.7512
SID766517,2286.7405
SID766556,2853.0005
SID766662,3311.1182
SID766907,2459.99
SID766940,3183.2458
SID76706,2549.8875
SID767144,5282.3916
SID767201,4320.921
SID767358,3320.2212
SID767369,4915.569
SID76749,3009.3735
SID767577,3366.285
SID767641,2617.4358
SID767892,3369.0159
SID768390,3786.0776
SID768547,5564.788
SID768794,3326.4883
SID768900,2913.1414
SID769102,3930.4814
SID769105,3159.6343
SID769120,5331.243
SID769145,4620.0723
SID769147,4467.9595
SID769179,6591.4194
SID769191,5255.6963
SID769254,4259.5215
SID769378,3118.4573
SID76940,2444.2554
SID769511,6638.0107
SID769600,3821.2903
SID769637,3387.7388
SID769664,3726.963
SID76970,2614.2527
SID769715,3788.6824
SID769716,3873.1309
SID769770,5572.364
SID769801,3392.7617
SID769817,4141.529
SID769901,3024.6165
SID769915,4053.9778
SID769946,3076.4297
SID769950,2720.3235
SID769991,4244.6924
SID770007,3736.966
SID770133,2703.1594
SID77015,1828.1127
SID770206,4236.145
SID770322,4884.9775
SID770359,6612.528
SID770436,5392.828
SID770557,3528.6602
SID770638,5049.663
SID770807,5748.0195
SID77086,2255.6514
SID770924,3705.0906
SID771037,5026.5635
SID771105,2389.309
SID77135,2215.7446
SID771457,2673.2078
SID771557,2426.5156
SID771864,3640.8838
SID7720,7279.476
SID772017,3510.9194
SID772139,8112.989
SID772554,3579.0405
SID772604,4095.9685
SID772619,5397.2134
SID77262,3886.1777
SID772770,3084.1704
SID772922,5842.4844
SID772967,5301.1704
SID77312,2866.3777
SID773131,5707.0493
SID773236,3334.5496
SID773630,4591.3013
SID773780,2311.5234
SID7740,3236.2742
SID774091,2910.6023
SID77413,2647.9717
SID774419,2922.3582
SID774479,2503.2615
SID774552,2390.4827
